POS,SentenceID
"[('Occasionally', 'RB'), (',', ','), ('in', 'IN'), ('the', 'DT'), ('case', 'NN'), ('of', 'IN'), ('apology', 'NN'), ('and', 'CC'), ('begging', 'NN'), (',', ','), ('people', 'NNS'), ('crouch', 'VBP'), ('down', 'IN'), ('like', 'IN'), ('Sujud', 'NNP'), ('to', 'TO'), ('show', 'VB'), ('one', 'CD'), (""'s"", 'POS'), ('absolute', 'JJ'), ('submission', 'NN'), ('or', 'CC'), ('extreme', 'JJ'), ('regret', 'NN'), ('.', '.')]",8e53cf0c-bea1-4aa0-81a2-202e48147a56
"[('There', 'EX'), ('have', 'VBP'), ('been', 'VBN'), ('relatively', 'RB'), ('few', 'JJ'), ('modern', 'JJ'), ('attempts', 'NNS'), ('to', 'TO'), ('challenge', 'VB'), ('this', 'DT'), ('notion', 'NN'), ('that', 'IN'), ('the', 'DT'), ('Historia', 'NNP'), ('Regum', 'NNP'), ('Britanniae', 'NNP'), ('is', 'VBZ'), ('primarily', 'RB'), ('Geoffrey', 'NNP'), (""'s"", 'POS'), ('own', 'JJ'), ('work', 'NN'), (',', ','), ('with', 'IN'), ('scholarly', 'JJ'), ('opinion', 'NN'), ('often', 'RB'), ('echoing', 'VBG'), ('William', 'NNP'), ('of', 'IN'), ('Newburgh', 'NNP'), (""'s"", 'POS'), ('late-12th-century', 'JJ'), ('comment', 'NN'), ('that', 'WDT'), ('Geoffrey', 'NNP'), (""'made"", 'VBD'), ('up', 'RP'), (""'"", ""''""), ('his', 'PRP$'), ('narrative', 'JJ'), (',', ','), ('perhaps', 'RB'), ('through', 'IN'), ('an', 'DT'), (""'inordinate"", 'JJ'), ('love', 'NN'), ('of', 'IN'), ('lying', 'VBG'), (""'"", 'POS'), ('.', '.')]",46886abe-75fa-4bf9-ac57-9e24f7a9da8e
"[('However', 'RB'), (',', ','), ('Xenophon', 'NNP'), ('attempts', 'VBZ'), ('to', 'TO'), ('explain', 'VB'), ('that', 'IN'), ('Socrates', 'NNP'), ('purposely', 'RB'), ('welcomed', 'VBD'), ('the', 'DT'), ('hemlock', 'NN'), ('due', 'JJ'), ('to', 'TO'), ('his', 'PRP$'), ('old', 'JJ'), ('age', 'NN'), ('using', 'VBG'), ('the', 'DT'), ('arguably', 'RB'), ('self-destructive', 'JJ'), ('testimony', 'NN'), ('to', 'TO'), ('the', 'DT'), ('jury', 'NN'), ('as', 'IN'), ('evidence', 'NN'), ('.', '.')]",6b4b6eaa-e53f-4ca9-a457-e1eb045073de
"[('On', 'IN'), ('February', 'NNP'), ('26', 'CD'), (',', ','), ('1945', 'CD'), (',', ','), ('Yeager', 'NNP'), ('married', 'VBD'), ('Glennis', 'NNP'), ('Dickhouse', 'NNP'), (',', ','), ('and', 'CC'), ('the', 'DT'), ('couple', 'NN'), ('had', 'VBD'), ('four', 'CD'), ('children', 'NNS'), ('.', '.')]",b4bb8641-dd27-4b9f-be86-c104361b9362
"[('Prior', 'RB'), ('to', 'TO'), ('World', 'NNP'), ('War', 'NNP'), ('I', 'PRP'), (',', ','), ('German', 'NNP'), ('was', 'VBD'), ('used', 'VBN'), ('in', 'IN'), ('certain', 'JJ'), ('areas', 'NNS'), ('also', 'RB'), ('.', '.')]",8558b821-0e34-49c4-a4cc-a2a359da792d
"[('Many', 'JJ'), ('of', 'IN'), ('these', 'DT'), ('groups', 'NNS'), ('have', 'VBP'), ('developed', 'VBN'), ('differences', 'NNS'), ('in', 'IN'), ('their', 'PRP$'), ('prayers', 'NNS'), (',', ','), ('traditions', 'NNS'), ('and', 'CC'), ('accepted', 'JJ'), ('canons', 'NNS'), (';', ':'), ('however', 'RB'), ('these', 'DT'), ('distinctions', 'NNS'), ('are', 'VBP'), ('mainly', 'RB'), ('the', 'DT'), ('result', 'NN'), ('of', 'IN'), ('their', 'PRP$'), ('being', 'VBG'), ('formed', 'VBN'), ('at', 'IN'), ('some', 'DT'), ('cultural', 'JJ'), ('distance', 'NN'), ('from', 'IN'), ('normative', 'JJ'), ('(', '('), ('rabbinic', 'JJ'), (')', ')'), ('Judaism', 'NN'), (',', ','), ('rather', 'RB'), ('than', 'IN'), ('based', 'VBN'), ('on', 'IN'), ('any', 'DT'), ('doctrinal', 'JJ'), ('dispute', 'NN'), ('.', '.')]",2c04ce1d-58e9-4df3-a803-e82845d3cc6a
"[('Fighting', 'VBG'), ('began', 'VBD'), ('on', 'IN'), ('3', 'CD'), ('November', 'NNP'), ('1839', 'CD'), (',', ','), ('when', 'WRB'), ('a', 'DT'), ('second', 'JJ'), ('British', 'JJ'), ('ship', 'NN'), (',', ','), ('the', 'DT'), ('Royal', 'NNP'), ('Saxon', 'NNP'), (',', ','), ('attempted', 'VBD'), ('to', 'TO'), ('sail', 'VB'), ('to', 'TO'), ('Guangdong', 'NNP'), ('.', '.')]",1ca51ba1-3595-4d29-8cb3-d9e07329a224
"[('The', 'DT'), ('real', 'JJ'), ('interest', 'NN'), ('on', 'IN'), ('a', 'DT'), ('loan', 'NN'), ('is', 'VBZ'), ('the', 'DT'), ('nominal', 'JJ'), ('rate', 'NN'), ('minus', 'IN'), ('the', 'DT'), ('inflation', 'NN'), ('rate', 'NN'), ('(', '('), ('approximately', 'RB')]",8e6ef595-ee12-4ef8-a98c-4c608b46b87d
"[('Two', 'CD'), ('important', 'JJ'), ('Preclassic', 'NNP'), ('northern', 'JJ'), ('sites', 'NNS'), ('include', 'VBP'), ('Komchen', 'NNP'), ('and', 'CC'), ('Dzibilchaltun', 'NNP'), ('.', '.')]",d336039e-bad6-4431-a602-18953b630789
"[('Tem\xc3\xbcjin', 'NNP'), ('is', 'VBZ'), ('written', 'VBN'), ('in', 'IN'), ('Chinese', 'NNP'), ('as', 'IN'), ('.', '.')]",0577bcfd-d397-494e-bec5-364f7a9ba34a
"[('The', 'DT'), ('Berlin', 'NNP'), ('Hauptbahnhof', 'NNP'), ('is', 'VBZ'), ('the', 'DT'), ('largest', 'JJS'), ('crossing', 'VBG'), ('station', 'NN'), ('in', 'IN'), ('Europe', 'NNP'), ('.', '.')]",cd6528b2-a870-410c-9885-838d03da138a
"[('These', 'DT'), ('prices', 'NNS'), ('are', 'VBP'), ('well', 'RB'), ('above', 'IN'), ('those', 'DT'), ('that', 'WDT'), ('caused', 'VBD'), ('the', 'DT'), ('1973', 'CD'), ('and', 'CC'), ('1979', 'CD'), ('energy', 'NN'), ('crises', 'NNS'), ('.', '.')]",4f416b4b-6355-4503-8560-28597ead6e1c
"[('As', 'IN'), ('a', 'DT'), ('result', 'NN'), (',', ','), ('geothermal', 'JJ'), ('power', 'NN'), ('has', 'VBZ'), ('the', 'DT'), ('potential', 'NN'), ('to', 'TO'), ('help', 'VB'), ('mitigate', 'VB'), ('global', 'JJ'), ('warming', 'NN'), ('if', 'IN'), ('widely', 'RB'), ('deployed', 'VBN'), ('in', 'IN'), ('place', 'NN'), ('of', 'IN'), ('fossil', 'JJ'), ('fuels', 'NNS'), ('.', '.')]",596627a7-3396-4292-bf57-4bb36ba3973b
"[('They', 'PRP'), ('include', 'VBP'), ('penicillin', 'JJ'), ('G', 'NNP'), (',', ','), ('procaine', 'NN'), ('penicillin', 'NN'), (',', ','), ('benzathine', 'NN'), ('penicillin', 'NN'), (',', ','), ('and', 'CC'), ('penicillin', 'NN'), ('V', 'NNP'), ('.', '.')]",442edd53-3668-4af5-a9c0-3c5557bf3b7c
"[('Medieval', 'JJ'), ('historians', 'NNS'), ('did', 'VBD'), ('not', 'RB'), (',', ','), ('of', 'IN'), ('course', 'NN'), (',', ','), ('think', 'NN'), ('of', 'IN'), ('themselves', 'PRP'), ('as', 'IN'), ('being', 'VBG'), ('in', 'IN'), ('the', 'DT'), ('middle', 'NN'), ('of', 'IN'), ('history', 'NN'), ('.', '.')]",4c07b29a-f127-45e0-9b21-2ea17a3dd4f9
"[('He', 'PRP'), ('knew', 'VBD'), ('the', 'DT'), ('cardboard', 'NN'), ('covering', 'VBG'), ('prevented', 'VBN'), ('light', 'NN'), ('from', 'IN'), ('escaping', 'VBG'), (',', ','), ('yet', 'RB'), ('R\xc3\xb6ntgen', 'NNP'), ('observed', 'VBD'), ('that', 'IN'), ('the', 'DT'), ('invisible', 'JJ'), ('cathode', 'NN'), ('rays', 'NNS'), ('caused', 'VBD'), ('a', 'DT'), ('fluorescent', 'JJ'), ('effect', 'NN'), ('on', 'IN'), ('a', 'DT'), ('small', 'JJ'), ('cardboard', 'NN'), ('screen', 'NN'), ('painted', 'VBN'), ('with', 'IN'), ('barium', 'NN'), ('platinocyanide', 'NN'), ('when', 'WRB'), ('it', 'PRP'), ('was', 'VBD'), ('placed', 'VBN'), ('close', 'RB'), ('to', 'TO'), ('the', 'DT'), ('aluminium', 'NN'), ('window', 'NN'), ('.', '.')]",d905b07a-3dc7-4693-9ed5-8aa2faf0fd3d
"[('They', 'PRP'), ('are', 'VBP'), ('differently', 'RB'), ('named', 'VBN'), ('parts', 'NNS'), ('of', 'IN'), ('the', 'DT'), ('whole', 'JJ'), (""'church"", 'NN'), (""'"", 'POS'), (';', ':'), ('Protestants', 'NNS'), ('reject', 'VBP'), ('the', 'DT'), ('Roman', 'NNP'), ('Catholic', 'NNP'), ('doctrine', 'NN'), ('that', 'IN'), ('it', 'PRP'), ('is', 'VBZ'), ('the', 'DT'), ('one', 'CD'), ('true', 'JJ'), ('church', 'NN'), ('.', '.')]",8c2f915f-e840-4d95-bee0-f46797beb521
"[('Globalization', 'NN'), ('is', 'VBZ'), ('not', 'RB'), ('a', 'DT'), ('new', 'JJ'), ('phenomenon', 'NN'), ('.', '.')]",47871c1f-f062-4b29-832f-df46245013b4
"[('Humanist', 'NN'), ('historians', 'NNS'), ('argued', 'VBD'), ('that', 'IN'), ('Renaissance', 'NNP'), ('scholarship', 'NN'), ('restored', 'VBD'), ('direct', 'JJ'), ('links', 'NNS'), ('to', 'TO'), ('the', 'DT'), ('classical', 'JJ'), ('period', 'NN'), (',', ','), ('thus', 'RB'), ('bypassing', 'VBG'), ('the', 'DT'), ('Medieval', 'NNP'), ('period', 'NN'), ('.', '.')]",e8c70545-aac0-4a57-812c-392db3f426e5
"[('The', 'DT'), ('Sufic', 'NNP'), ('view', 'NN'), ('classifies', 'NNS'), (""'Jihad"", 'VBD'), (""'"", 'POS'), ('into', 'IN'), ('two', 'CD'), (';', ':'), ('the', 'DT'), (""'"", ""''""), ('Greater', 'NNP'), ('Jihad', 'NNP'), (""'"", 'POS'), ('and', 'CC'), ('the', 'DT'), (""'"", ""''""), ('Lesser', 'NNP'), ('Jihad', 'NNP'), (""'"", 'POS'), ('.', '.')]",6fab31f8-731b-4b5c-9887-a86e6df2a4ea
"[('However', 'RB'), (',', ','), ('in', 'IN'), ('general', 'JJ'), ('this', 'DT'), ('hypothesis', 'NN'), ('is', 'VBZ'), ('considered', 'VBN'), ('to', 'TO'), ('attribute', 'VB'), ('too', 'RB'), ('much', 'JJ'), ('weight', 'NN'), ('to', 'TO'), ('the', 'DT'), ('Anatolian', 'JJ'), ('evidence', 'NN'), ('.', '.')]",46bfc20c-de5b-4558-91b5-c6320576d53a
"[('The', 'DT'), ('honey', 'NN'), ('productivity', 'NN'), ('of', 'IN'), ('the', 'DT'), ('African', 'NNP'), ('bees', 'NNS'), ('so', 'RB'), ('far', 'RB'), ('exceeds', 'VBZ'), ('the', 'DT'), ('productivity', 'NN'), ('of', 'IN'), ('the', 'DT'), ('native', 'JJ'), ('stingless', 'NN'), ('bees', 'NNS'), ('that', 'IN'), ('economic', 'JJ'), ('pressures', 'NNS'), ('force', 'VBP'), ('beekeepers', 'NNS'), ('to', 'TO'), ('switch', 'VB'), ('.', '.')]",057848d0-127e-4d7b-8e83-3058e53cd799
"[('It', 'PRP'), ('combines', 'VBZ'), ('both', 'DT'), ('land', 'NN'), ('transportation', 'NN'), (',', ','), ('with', 'IN'), ('buses', 'NNS'), (',', ','), ('and', 'CC'), ('canal', 'JJ'), ('travel', 'NN'), (',', ','), ('with', 'IN'), ('water', 'NN'), ('buses', 'NNS'), ('(', '('), ('vaporetti', 'NN'), (')', ')'), ('.', '.')]",fdeb4b9a-3f22-4bd5-b241-b3e753eab8e3
"[('Shakespeare', 'NNP'), ('had', 'VBD'), ('evidently', 'RB'), ('read', 'VBN'), ('Don', 'NNP'), ('Quixote', 'NNP'), (',', ','), ('but', 'CC'), ('it', 'PRP'), ('is', 'VBZ'), ('most', 'RBS'), ('unlikely', 'JJ'), ('that', 'IN'), ('Cervantes', 'NNPS'), ('had', 'VBD'), ('ever', 'RB'), ('heard', 'VBN'), ('of', 'IN'), ('Shakespeare', 'NNP'), ('.', '.')]",4037bb37-0975-4eb3-b924-c6ce838f6d34
"[('This', 'DT'), ('pulverized', 'JJ'), ('rock', 'NN'), ('is', 'VBZ'), ('called', 'VBN'), ('rock', 'NN'), ('flour', 'NN'), ('.', '.')]",049de172-658c-4f6b-ada6-d1a3d0b57d35
"[('Colonial', 'JJ'), ('protests', 'NNS'), ('resulted', 'VBD'), ('in', 'IN'), ('the', 'DT'), ('repeal', 'NN'), ('of', 'IN'), ('the', 'DT'), ('Stamp', 'NNP'), ('Act', 'NNP'), ('in', 'IN'), ('1765', 'CD'), (',', ','), ('but', 'CC'), ('in', 'IN'), ('the', 'DT'), ('1766', 'CD'), ('Declaratory', 'NNP'), ('Act', 'NNP'), (',', ','), ('Parliament', 'NNP'), ('continued', 'VBD'), ('to', 'TO'), ('insist', 'VB'), ('that', 'IN'), ('it', 'PRP'), ('had', 'VBD'), ('the', 'DT'), ('right', 'NN'), ('to', 'TO'), ('legislate', 'VB'), ('for', 'IN'), ('the', 'DT'), ('colonies', 'NNS'), (""'in"", 'POS'), ('all', 'DT'), ('cases', 'NNS'), ('whatsoever', 'WRB'), (""'"", 'POS'), ('.', '.')]",d829640d-b6cf-44ec-9648-b6db06929043
"[('The', 'DT'), ('inflow', 'NN'), ('of', 'IN'), ('warmth', 'NN'), ('and', 'CC'), ('moisture', 'NN'), ('from', 'IN'), ('the', 'DT'), ('underlying', 'VBG'), ('ocean', 'JJ'), ('surface', 'NN'), ('is', 'VBZ'), ('critical', 'JJ'), ('for', 'IN'), ('tropical', 'JJ'), ('cyclone', 'NN'), ('strengthening', 'NN'), ('.', '.')]",1278fb69-ed4e-42cd-81cd-2e5bd0539343
"[('It', 'PRP'), ('is', 'VBZ'), ('this', 'DT'), ('state', 'NN'), ('of', 'IN'), ('being', 'VBG'), ('that', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('goal', 'NN'), ('of', 'IN'), ('following', 'VBG'), ('wu', 'JJ'), ('wei', 'NN'), ('.', '.')]",cb280876-bd0f-4cad-8c7e-c1b7c4c5a893
"[('As', 'IN'), ('a', 'DT'), ('metaphor', 'NN'), (',', ','), ('the', 'DT'), ('tragedy', 'NN'), ('of', 'IN'), ('the', 'DT'), ('commons', 'NNS'), ('should', 'MD'), ('not', 'RB'), ('be', 'VB'), ('taken', 'VBN'), ('too', 'RB'), ('literally', 'RB'), ('.', '.')]",25413365-d6f5-4fa9-8411-9f2d22edb036
"[('The', 'DT'), ('Renaissance', 'NNP'), ('was', 'VBD'), ('a', 'DT'), ('cultural', 'JJ'), ('movement', 'NN'), ('that', 'WDT'), ('profoundly', 'RB'), ('affected', 'VBD'), ('European', 'JJ'), ('intellectual', 'JJ'), ('life', 'NN'), ('in', 'IN'), ('the', 'DT'), ('early', 'JJ'), ('modern', 'JJ'), ('period', 'NN'), ('.', '.')]",9366089b-1516-4735-9d95-c6dc1b96ecb6
"[('The', 'DT'), ('continent', 'NN'), ('is', 'VBZ'), ('believed', 'VBN'), ('to', 'TO'), ('hold', 'VB'), ('90', 'CD'), ('%', 'NN'), ('of', 'IN'), ('the', 'DT'), ('world\xe2\x80\x99s', 'NN'), ('cobalt', 'NN'), (',', ','), ('90', 'CD'), ('%', 'NN'), ('of', 'IN'), ('its', 'PRP$'), ('platinum', 'NN'), (',', ','), ('50', 'CD'), ('%', 'NN'), ('of', 'IN'), ('its', 'PRP$'), ('gold', 'NN'), (',', ','), ('98', 'CD'), ('%', 'NN'), ('of', 'IN'), ('its', 'PRP$'), ('chromium', 'NN'), (',', ','), ('70', 'CD'), ('%', 'NN'), ('of', 'IN'), ('its', 'PRP$'), ('tantalite', 'NN'), (',', ','), ('64', 'CD'), ('%', 'NN'), ('of', 'IN'), ('its', 'PRP$'), ('manganese', 'JJ'), ('and', 'CC'), ('one-third', 'JJ'), ('of', 'IN'), ('its', 'PRP$'), ('uranium', 'NN'), ('.', '.')]",7daafae4-c12a-49dc-aa95-2e6c2cfd69ca
"[('Even', 'RB'), ('so', 'RB'), (',', ','), ('he', 'PRP'), ('found', 'VBD'), ('little', 'JJ'), ('to', 'TO'), ('say', 'VB'), ('about', 'IN'), ('a', 'DT'), ('historical', 'JJ'), ('Arthur', 'NNP'), ('.', '.')]",ce4be08e-671a-4005-9453-2298a5bc21b9
"[('Significantly', 'RB'), (',', ','), ('a', 'DT'), ('fragment', 'NN'), ('of', 'IN'), ('the', 'DT'), ('original', 'JJ'), ('charter', 'NN'), ('would', 'MD'), ('be', 'VB'), ('expanded', 'VBN'), ('with', 'IN'), ('new', 'JJ'), ('material', 'NN'), ('to', 'TO'), ('form', 'VB'), ('a', 'DT'), ('complementary', 'JJ'), ('charter', 'NN'), (',', ','), ('the', 'DT'), ('Charter', 'NNP'), ('of', 'IN'), ('the', 'DT'), ('Forest', 'NNP'), (';', ':'), ('the', 'DT'), ('two', 'CD'), ('Charters', 'NNS'), ('would', 'MD'), ('thereafter', 'RB'), ('be', 'VB'), ('linked', 'VBN'), ('.', '.')]",e40a6bc0-bae3-4c5c-8ba2-7257ccd29e27
"[('Slab', 'NNP'), ('pull', 'NN'), ('is', 'VBZ'), ('therefore', 'RB'), ('most', 'RBS'), ('widely', 'RB'), ('thought', 'VBN'), ('to', 'TO'), ('be', 'VB'), ('the', 'DT'), ('greatest', 'JJS'), ('force', 'NN'), ('acting', 'VBG'), ('on', 'IN'), ('the', 'DT'), ('plates', 'NNS'), ('.', '.')]",8a8649da-94e3-4699-8ac8-53059bdc2a74
"[('However', 'RB'), (',', ','), ('the', 'DT'), ('coke', 'NN'), ('pig', 'NN'), ('iron', 'NN'), ('he', 'PRP'), ('made', 'VBD'), ('was', 'VBD'), ('used', 'VBN'), ('mostly', 'RB'), ('for', 'IN'), ('the', 'DT'), ('production', 'NN'), ('of', 'IN'), ('cast', 'NN'), ('iron', 'NN'), ('goods', 'NNS'), ('such', 'JJ'), ('as', 'IN'), ('pots', 'NNS'), ('and', 'CC'), ('kettles', 'NNS'), ('.', '.')]",d7a7e2c8-fc41-4cf1-96a2-12fad0edcf2c
"[('From', 'IN'), ('1957', 'CD'), ('through', 'IN'), ('1961', 'CD'), (',', ','), ('Khrushchev', 'NNP'), ('openly', 'RB'), ('and', 'CC'), ('repeatedly', 'RB'), ('threatened', 'VBD'), ('the', 'DT'), ('West', 'NNP'), ('with', 'IN'), ('nuclear', 'JJ'), ('annihilation', 'NN'), ('.', '.')]",b1ce35a3-2852-4325-b434-9fb046531fee
"[('Still', 'RB'), (',', ','), ('it', 'PRP'), ('is', 'VBZ'), ('the', 'DT'), ('most', 'RBS'), ('cited', 'JJ'), ('and', 'CC'), ('most', 'JJS'), ('widely', 'RB'), ('recognized', 'VBN'), ('of', 'IN'), ('the', 'DT'), ('stock', 'NN'), ('market', 'NN'), ('indices', 'NNS'), ('.', '.')]",3373c705-86a3-4e2e-b44e-57ba82fe4b4d
"[('He', 'PRP'), ('did', 'VBD'), ('not', 'RB'), ('even', 'RB'), ('want', 'VBP'), ('the', 'DT'), ('rays', 'NNS'), ('to', 'TO'), ('be', 'VB'), ('named', 'VBN'), ('after', 'IN'), ('him', 'PRP'), ('.', '.')]",7ae921a4-c548-4799-afd3-d70f6d8e9b56
"[('He', 'PRP'), ('also', 'RB'), ('introduced', 'VBD'), ('much', 'RB'), ('of', 'IN'), ('the', 'DT'), ('modern', 'JJ'), ('mathematical', 'JJ'), ('terminology', 'NN'), ('and', 'CC'), ('notation', 'NN'), (',', ','), ('particularly', 'RB'), ('for', 'IN'), ('mathematical', 'JJ'), ('analysis', 'NN'), (',', ','), ('such', 'JJ'), ('as', 'IN'), ('the', 'DT'), ('notion', 'NN'), ('of', 'IN'), ('a', 'DT'), ('mathematical', 'JJ'), ('function', 'NN'), ('.', '.')]",fe1ea8ac-43e8-47dd-9220-869e771a45f6
"[('In', 'IN'), ('1461', 'CD'), ('Sultan', 'NNP'), ('Mehmed', 'NNP'), ('II', 'NNP'), ('established', 'VBD'), ('the', 'DT'), ('Armenian', 'JJ'), ('Patriarchate', 'NNP'), ('of', 'IN'), ('Constantinople', 'NNP'), ('.', '.')]",e53c6f9e-eb3f-441e-a067-6f41c03c0642
"[('Asante', 'NNP'), ('and', 'CC'), ('Dahomey', 'NNP'), ('concentrated', 'VBD'), ('on', 'IN'), ('the', 'DT'), ('development', 'NN'), ('of', 'IN'), (""'legitimate"", 'NNP'), ('commerce', 'NN'), (""'"", ""''""), ('in', 'IN'), ('the', 'DT'), ('form', 'NN'), ('of', 'IN'), ('palm', 'JJ'), ('oil', 'NN'), (',', ','), ('cocoa', 'NN'), (',', ','), ('timber', 'NN'), ('and', 'CC'), ('gold', 'NN'), (',', ','), ('forming', 'VBG'), ('the', 'DT'), ('bedrock', 'NN'), ('of', 'IN'), ('West', 'NNP'), ('Africa', 'NNP'), (""'s"", 'POS'), ('modern', 'JJ'), ('export', 'NN'), ('trade', 'NN'), ('.', '.')]",919750b1-e4cf-4631-a4e3-9c32a3c427fc
"[(""'There"", 'RB'), ('we', 'PRP'), ('have', 'VBP'), ('the', 'DT'), ('whole', 'JJ'), ('sequence', 'NN'), (',', ','), ('right', 'RB'), ('from', 'IN'), ('the', 'DT'), ('beginning', 'NN'), ('of', 'IN'), ('settled', 'JJ'), ('village', 'NN'), ('life', 'NN'), ('.', '.'), (""'"", ""''"")]",b751bb8b-4270-4360-8699-846fa55783d8
"[('The', 'DT'), ('last', 'JJ'), ('Abbot', 'NNP'), ('was', 'VBD'), ('made', 'VBN'), ('the', 'DT'), ('first', 'JJ'), ('Dean', 'NNP'), ('.', '.')]",52bae3fe-50e9-471f-b1b0-4334afd4c55b
"[('Slavery', 'NN'), ('in', 'IN'), ('the', 'DT'), ('Ottoman', 'NNP'), ('Empire', 'NNP'), ('was', 'VBD'), ('a', 'DT'), ('part', 'NN'), ('of', 'IN'), ('Ottoman', 'NNP'), ('society', 'NN'), ('.', '.')]",c9a0bb36-1a8b-4dd2-b3f1-d1d37aa2ac75
"[('Because', 'IN'), ('of', 'IN'), ('the', 'DT'), ('positive', 'JJ'), ('void', 'JJ'), ('coefficient', 'NN'), ('of', 'IN'), ('the', 'DT'), ('RBMK', 'NNP'), ('reactor', 'NN'), ('at', 'IN'), ('low', 'JJ'), ('reactor', 'NN'), ('power', 'NN'), ('levels', 'NNS'), (',', ','), ('it', 'PRP'), ('was', 'VBD'), ('now', 'RB'), ('primed', 'VBN'), ('to', 'TO'), ('embark', 'VB'), ('on', 'IN'), ('a', 'DT'), ('positive', 'JJ'), ('feedback', 'NN'), ('loop', 'NN'), (',', ','), ('in', 'IN'), ('which', 'WDT'), ('the', 'DT'), ('formation', 'NN'), ('of', 'IN'), ('steam', 'NN'), ('voids', 'NNS'), ('reduced', 'VBD'), ('the', 'DT'), ('ability', 'NN'), ('of', 'IN'), ('the', 'DT'), ('liquid', 'JJ'), ('water', 'NN'), ('coolant', 'NN'), ('to', 'TO'), ('absorb', 'VB'), ('neutrons', 'NNS'), (',', ','), ('which', 'WDT'), ('in', 'IN'), ('turn', 'NN'), ('increased', 'VBD'), ('the', 'DT'), ('reactor', 'NN'), (""'s"", 'POS'), ('power', 'NN'), ('output', 'NN'), ('.', '.')]",2a550300-3348-4d2a-b1f4-a6d52c64e71e
"[('He', 'PRP'), ('saw', 'VBD'), ('that', 'IN'), ('the', 'DT'), ('revolution', 'NN'), ('had', 'VBD'), ('replaced', 'VBN'), ('an', 'DT'), ('old', 'JJ'), ('elite', 'NN'), ('with', 'IN'), ('a', 'DT'), ('new', 'JJ'), ('one', 'CD'), ('.', '.')]",5c2f645e-ee0b-4c32-a0da-1c28c56f21b6
"[('The', 'DT'), ('Beatles', 'NNP'), ('...', ':'), ('give', 'VBP'), ('us', 'PRP'), ('a', 'DT'), ('wonderful', 'JJ'), ('example', 'NN'), ('of', 'IN'), ('how', 'WRB'), ('such', 'JJ'), ('far-ranging', 'JJ'), ('influences', 'NNS'), ('as', 'IN'), ('Celtic', 'JJ'), ('music', 'NN'), (',', ','), ('rhythm', 'NN'), ('and', 'CC'), ('blues', 'NNS'), (',', ','), ('and', 'CC'), ('country', 'NN'), ('and', 'CC'), ('western', 'JJ'), ('could', 'MD'), ('be', 'VB'), ('put', 'VBN'), ('together', 'RB'), ('in', 'IN'), ('a', 'DT'), ('new', 'JJ'), ('way', 'NN'), ('.', '.'), (""'"", ""''"")]",610e45df-bf23-4193-9b61-0d474000638c
"[('Very', 'RB'), ('formal', 'JJ'), ('bows', 'NNS'), ('are', 'VBP'), ('deeper', 'JJR'), ('.', '.')]",b79a0995-6b29-489c-b974-06c5371f71ca
"[('The', 'DT'), ('first', 'JJ'), ('sighting', 'NN'), ('by', 'IN'), ('non-natives', 'NNS'), ('is', 'VBZ'), ('often', 'RB'), ('credited', 'VBN'), ('to', 'TO'), ('members', 'NNS'), ('of', 'IN'), ('the', 'DT'), ('Pike', 'NNP'), ('expedition', 'NN'), (',', ','), ('led', 'VBN'), ('by', 'IN'), ('Zebulon', 'NNP'), ('Pike', 'NNP'), ('.', '.')]",8860fc1e-0df5-43f3-a8bd-b6d9bc3820a9
"[('The', 'DT'), ('boundary', 'JJ'), ('separating', 'VBG'), ('the', 'DT'), ('Triassic', 'NNP'), ('and', 'CC'), ('Jurassic', 'NNP'), ('marks', 'VBZ'), ('the', 'DT'), ('advent', 'NN'), ('of', 'IN'), ('an', 'DT'), ('extinction', 'NN'), ('event', 'NN'), ('with', 'IN'), ('global', 'JJ'), ('impact', 'NN'), (',', ','), ('although', 'IN'), ('African', 'JJ'), ('strata', 'NN'), ('from', 'IN'), ('this', 'DT'), ('time', 'NN'), ('period', 'NN'), ('have', 'VBP'), ('not', 'RB'), ('been', 'VBN'), ('thoroughly', 'RB'), ('studied', 'VBN'), ('.', '.')]",72e749c7-18ed-49af-9b39-a2a219351270
"[('In', 'IN'), ('answer', 'NN'), ('to', 'TO'), ('the', 'DT'), ('Prague', 'NNP'), ('Spring', 'NNP'), (',', ','), ('the', 'DT'), ('Soviet', 'JJ'), ('army', 'NN'), (',', ','), ('together', 'RB'), ('with', 'IN'), ('most', 'JJS'), ('of', 'IN'), ('their', 'PRP$'), ('Warsaw', 'NNP'), ('Pact', 'NNP'), ('allies', 'NNS'), (',', ','), ('invaded', 'VBD'), ('Czechoslovakia', 'NNP'), ('.', '.')]",99e8030a-7ac1-4e97-89a2-d0d0df6bb718
"[('Five', 'CD'), ('types', 'NNS'), ('of', 'IN'), ('asbestos', 'NN'), ('are', 'VBP'), ('found', 'VBN'), ('in', 'IN'), ('the', 'DT'), ('amphibole', 'JJ'), ('group', 'NN'), (':', ':'), ('amosite', 'NN'), (',', ','), ('crocidolite', 'NN'), (',', ','), ('anthophyllite', 'RB'), (',', ','), ('tremolite', 'NN'), (',', ','), ('and', 'CC'), ('actinolite', 'RB'), ('.', '.')]",3202dd8b-cc7c-405f-980e-5e99eec76d78
